SimTime,COG Pos.x [m],COG Pos.y [m],COG Pos.z [m],Port Pos.x [m],Port Pos.y [m],Port Pos.z [m],COG Vel.x [m],COG Vel.y [m],COG Vel.z [m],Port Vel.x [m],Port Vel.y [m],Port Vel.z [m],Rot Angle.x [deg],Rot Angle.y [deg],Rot Angle.z [deg],Rot. Rate.x [deg/s],Rot. Rate.y [deg/s],Rot. Rate.z [deg/s],Rot. Rate.x [deg/s] (VLCS),Rot. Rate.y [deg/s] (VLCS),Rot. Rate.Z [deg/s] (VLCS),Tank mass [kg],THC.z,THC.y,THC.x,RHC.x,RHC.y,RHC.z,MFDLeft,MFDRight,MyROT.m11,MyROT.m12,MyROT.m13,MyROT.m21,MyROT.m22,MyROT.m23,MyROT.m31,MyROT.m32,MyROT.m33,TgtRot.m11,TgtRot.m12,TgtRot.m13,TgtRot.m21,TgtRot.m22,TgtRot.m23,TgtRot.m31,TgtRot.m32,TgtRot.m33,MyAngVel.x,MyAngVel.y,MyAngVel.z,TgtAngVel.x,TgtAngVel.y,TgtAngVel.z,RelPos.x,RelPos.y,RelPos.z,RelVel.x,RelVel.y,RelVel.z,MySs.x,MySs.y,MySs.z,TgtSs.x,TgtSs.y,TgtSs.z,MyLVPos.x,MyLVPos.y,MyLVPos.z,MyLVVel.x,MyLVVel.y,MyLVVel.z,TgtLVPos.x,TgtLVPos.y,TgtLVPos.z,TgtLVVel.x,TgtLVVel.y,TgtLVVel.z,MyDockPos.x,MyDockPos.y,MyDockPos.z,MyDockDir.x,MyDockDir.y,MyDockDir.z,MyDockRot.x,MyDockRot.y,MyDockRot.z,TgtDockPos.x,TgtDockPos.y,TgtDockPos.z,TgtDockDir.x,TgtDockDir.y,TgtDockDir.z,TgtDockRot.x,TgtDockRot.y,TgtDockRot.z,PeriscopePos.x,PeriscopePos.y,PeriscopePos.z,VLCStoISSTPLCS.m11,m12,m13,m21,m22,m23,m31,m32,m33,viewPointInt.x,viewPointInt.y,viewPointInt.z,Lateral Offset,Lateral Velocity,Ideal Approach Vel,Angle to Port,Approach Cone,Max Rot Angle,Max Rot Velocity,Shifted_SimTime
530.6093,11.96,0.312,0.061,7.987,0.382,0.053,-0.094,0.009,0.005,-0.094,0.018,0.005,0.819,-0.09,-0.101,0.007,0.007,0.139,0.0,0.0,0.0,842.383,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6674,-0.3778,0.6418,-0.3841,-0.9129,-0.1379,0.638,-0.1545,-0.7543,0.7436,0.1939,0.6399,0.3604,-0.9223,-0.1394,0.5632,0.3343,-0.7557,0.0,0.0001,0.0001,-0.0017,-0.0017,0.0,-31.9469,10.2733,35.1437,0.0031,-0.1265,-0.0898,0.0,0.0433,-0.3645,0.0,0.0,0.0,1952566.507,957965.3794,6369301.4181,-5269.1336,-5083.3993,2381.9526,1952598.4539,957955.1062,6369266.2744,-5269.1368,-5083.2728,2382.0424,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,11.7636,-1.2962,0.0836,0.0015,-0.0023,-0.9999,-0.0143,0.9999,-0.0023,-0.9999,-0.0142,-0.0015,0.0,-1.3233,0.0653,0.3179072191693671,0.010295630140987,-0.1,2.922681685027703,2.108870689273241,1.5,0.15,530.8109
530.8109,11.941,0.314,0.061,7.968,0.385,0.054,-0.094,0.009,0.005,-0.094,0.018,0.005,0.821,-0.089,-0.073,0.007,0.007,0.139,0.0,0.0,0.0,842.383,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6674,-0.3777,0.6418,-0.3841,-0.9129,-0.1379,0.638,-0.1545,-0.7544,0.7434,0.1941,0.6401,0.3605,-0.9224,-0.1389,0.5634,0.334,-0.7556,0.0,0.0001,0.0001,-0.0017,-0.0017,0.0,-31.9462,10.2461,35.1244,0.0031,-0.1265,-0.0898,0.0,0.0433,-0.3645,0.0,0.0,0.0,1951434.9059,956873.6951,6369812.7501,-5269.6817,-5083.6681,2380.1642,1951466.8521,956863.449,6369777.6257,-5269.6848,-5083.5417,2380.254,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,11.7439,-1.2942,0.0837,0.0015,-0.0018,-1.0,-0.0143,0.9999,-0.0018,-0.9999,-0.0143,-0.0015,0.0,-1.3155,0.0656,0.31987028620989477,0.010295630140987,-0.1,2.9563069132323774,2.1055204766397804,1.5,0.15,531.0147
531.0147,11.922,0.316,0.062,7.949,0.389,0.055,-0.094,0.009,0.005,-0.094,0.018,0.005,0.822,-0.087,-0.044,0.007,0.007,0.139,0.0,0.0,0.0,842.383,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6674,-0.3777,0.6418,-0.3841,-0.913,-0.1379,0.638,-0.1545,-0.7544,0.7431,0.1944,0.6403,0.3605,-0.9224,-0.1384,0.5637,0.3337,-0.7556,0.0,0.0001,0.0001,-0.0017,-0.0017,0.0,-31.9456,10.2206,35.1063,0.0032,-0.1265,-0.0898,0.0,0.0433,-0.3645,0.0,0.0,0.0,1950373.5379,955849.8165,6370291.9465,-5270.1954,-5083.9199,2378.4869,1950405.4834,955839.5958,6370256.8402,-5270.1986,-5083.7935,2378.5767,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,11.724,-1.2921,0.0847,0.0016,-0.0013,-1.0001,-0.0143,0.9999,-0.0012,-0.9999,-0.0143,-0.0015,0.0,-1.3064,0.0667,0.3220248437620924,0.010295630140987,-0.1,3.008617817111727,2.1021702640063196,1.5,0.15,531.2211
531.2211,11.903,0.318,0.063,7.929,0.393,0.056,-0.094,0.009,0.005,-0.093,0.018,0.005,0.824,-0.086,-0.016,0.007,0.007,0.139,0.0,0.0,0.0,842.383,-0.0,0.0,-0.0,0.0,0.0,-0.018,0.0,0.0,0.6674,-0.3777,0.6418,-0.384,-0.913,-0.1379,0.638,-0.1545,-0.7544,0.7429,0.1946,0.6405,0.3606,-0.9225,-0.138,0.564,0.3334,-0.7555,0.0,0.0001,0.0001,-0.0017,-0.0017,0.0,-31.9449,10.1949,35.0881,0.0032,-0.1265,-0.0898,0.0,0.0433,-0.3645,0.0,0.0,0.0,1949301.1515,954815.3593,6370775.7299,-5270.7141,-5084.1741,2376.7922,1949333.0965,954805.1644,6370740.6418,-5270.7173,-5084.0476,2376.882,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,11.7043,-1.2901,0.0857,0.0015,-0.0008,-1.0001,-0.0144,1.0,-0.0007,-0.9998,-0.0143,-0.0015,0.0,-1.2983,0.0677,0.3241805052744535,0.010295630140987,-0.1,3.0609119806108303,2.0988200513728588,1.5,0.15,531.4225
531.4225,11.884,0.319,0.064,7.911,0.397,0.057,-0.094,0.009,0.005,-0.093,0.019,0.005,0.825,-0.084,0.012,0.007,0.007,0.139,0.0,0.0,0.0,842.383,-0.0,0.0,-0.0,0.0,0.0,-0.018,0.0,0.0,0.6675,-0.3777,0.6418,-0.384,-0.913,-0.1379,0.638,-0.1544,-0.7544,0.7427,0.1948,0.6407,0.3606,-0.9225,-0.1375,0.5642,0.3332,-0.7554,0.0,0.0001,0.0001,-0.0017,-0.0017,0.0,-31.9443,10.1687,35.0694,0.0032,-0.1265,-0.0898,0.0,0.0433,-0.3645,0.0,0.0,0.0,1948207.8684,953760.7955,6371268.534,-5271.2426,-5084.4329,2375.0645,1948239.8127,953750.6268,6371233.4646,-5271.2457,-5084.3064,2375.1543,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,11.6843,-1.2889,0.0868,0.0015,-0.0002,-1.0,-0.0144,0.9999,-0.0003,-0.9999,-0.0144,-0.0015,0.0,-1.2925,0.0689,0.3253567273009735,0.010295630140987,-0.1,3.1278675910412255,2.095469838739398,1.5,0.15,531.6305
531.6305,11.864,0.321,0.065,7.891,0.401,0.058,-0.094,0.009,0.005,-0.093,0.019,0.005,0.826,-0.083,0.041,0.007,0.007,0.139,0.0,0.0,0.0,842.383,-0.0,0.0,-0.0,0.0,0.0,-0.018,0.0,0.0,0.6675,-0.3776,0.6418,-0.384,-0.913,-0.1378,0.638,-0.1544,-0.7544,0.7425,0.1951,0.6409,0.3607,-0.9226,-0.1371,0.5645,0.3329,-0.7553,0.0,0.0001,0.0001,-0.0017,-0.0017,0.0,-31.9436,10.1433,35.0514,0.0032,-0.1265,-0.0898,0.0,0.0433,-0.3645,0.0,0.0,0.0,1947150.209,952740.6435,6371744.894,-5271.7535,-5084.6829,2373.3931,1947182.1526,952730.5002,6371709.8426,-5271.7567,-5084.5565,2373.4829,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,11.6637,-1.2868,0.0879,0.0014,0.0002,-1.0,-0.0144,0.9999,0.0002,-1.0,-0.0144,-0.0015,0.0,-1.2849,0.0699,0.3275148851579116,0.010295630140987,-0.1,3.1805949144904884,2.0919432991252287,1.5,0.15,531.8369
531.8369,11.845,0.323,0.066,7.872,0.404,0.059,-0.093,0.009,0.005,-0.093,0.019,0.005,0.828,-0.082,0.07,0.007,0.007,0.139,0.0,0.0,0.0,842.383,-0.0,0.0,-0.0,0.0,0.0,-0.018,0.0,0.0,0.6675,-0.3776,0.6418,-0.384,-0.913,-0.1378,0.638,-0.1544,-0.7544,0.7422,0.1953,0.6411,0.3607,-0.9226,-0.1366,0.5648,0.3326,-0.7552,0.0,0.0001,0.0001,-0.0017,-0.0017,0.0,-31.943,10.117,35.0327,0.0032,-0.1265,-0.0898,0.0,0.0433,-0.3645,0.0,0.0,0.0,1946053.4465,951682.8266,6372238.4626,-5272.2829,-5084.9419,2371.66,1946085.3895,951672.7096,6372203.4299,-5272.2861,-5084.8154,2371.7498,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,11.6438,-1.2846,0.089,0.0014,0.0008,-1.0,-0.0144,0.9998,0.0007,-0.9999,-0.0145,-0.0015,0.0,-1.2763,0.0715,0.3296740814804828,0.010295630140987,-0.1,3.2138022494662057,2.088593086491768,1.5,0.15,532.0425
532.0425,11.826,0.325,0.067,7.853,0.408,0.061,-0.093,0.009,0.005,-0.093,0.019,0.005,0.829,-0.08,0.099,0.007,0.007,0.139,0.0,0.0,0.0,842.383,-0.0,0.0,-0.0,0.0,0.0,-0.018,0.0,0.0,0.6675,-0.3776,0.6417,-0.384,-0.913,-0.1378,0.6379,-0.1544,-0.7544,0.742,0.1955,0.6413,0.3608,-0.9227,-0.1361,0.5651,0.3324,-0.7551,0.0,0.0001,0.0001,-0.0017,-0.0017,0.0,-31.9423,10.0909,35.0142,0.0032,-0.1265,-0.0898,0.0,0.0433,-0.3645,0.0,0.0,0.0,1944965.6243,950633.684,6372727.6023,-5272.8077,-5085.1985,2369.9411,1944997.5666,950623.5931,6372692.5881,-5272.8109,-5085.072,2370.0308,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,11.6239,-1.2826,0.09,0.0013,0.0013,-0.9999,-0.0144,0.9999,0.0012,-0.9999,-0.0145,-0.0014,0.0,-1.2684,0.0739,0.3318342959972643,0.010295630140987,-0.1,3.2677717607601893,2.085242873858307,1.5,0.15,532.2516
532.2516,11.806,0.327,0.068,7.833,0.412,0.062,-0.093,0.009,0.005,-0.093,0.019,0.005,0.831,-0.079,0.128,0.007,0.007,0.139,0.0,0.0,0.0,842.383,-0.0,0.0,-0.0,0.0,0.0,-0.018,0.0,0.0,0.6676,-0.3776,0.6417,-0.3839,-0.913,-0.1378,0.6379,-0.1544,-0.7545,0.7418,0.1957,0.6415,0.3608,-0.9227,-0.1357,0.5653,0.3321,-0.7551,0.0,0.0001,0.0001,-0.0017,-0.0017,0.0,-31.9417,10.0647,34.9956,0.0033,-0.1265,-0.0898,0.0,0.0433,-0.3645,0.0,0.0,0.0,1943873.0085,949579.9702,6373218.4915,-5273.3345,-5085.4559,2368.2146,1943904.9502,949569.9055,6373183.4959,-5273.3377,-5085.3294,2368.3043,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,11.6032,-1.2805,0.091,0.0013,0.0017,-1.0001,-0.0146,0.9999,0.0017,-0.9999,-0.0145,-0.0014,0.0,-1.2609,0.0751,0.33399550895184205,0.010295630140987,-0.1,3.3207556686344026,2.0817163342441374,1.5,0.15,532.4603
532.4603,11.787,0.329,0.069,7.814,0.416,0.063,-0.093,0.009,0.005,-0.093,0.019,0.005,0.832,-0.077,0.156,0.007,0.007,0.139,0.0,0.0,0.0,842.383,-0.0,0.0,-0.0,0.0,0.0,-0.018,0.0,0.0,0.6676,-0.3775,0.6417,-0.3839,-0.913,-0.1378,0.6379,-0.1544,-0.7545,0.7415,0.196,0.6417,0.3609,-0.9228,-0.1352,0.5656,0.3318,-0.755,0.0,0.0001,0.0001,-0.0017,-0.0017,0.0,-31.941,10.0386,34.977,0.0033,-0.1265,-0.0897,0.0,0.0433,-0.3645,0.0,0.0,0.0,1942783.3074,948529.1187,6373707.6653,-5273.8595,-5085.7123,2366.4927,1942815.2484,948519.08,6373672.6883,-5273.8627,-5085.5858,2366.5825,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,11.5834,-1.2783,0.0921,0.0013,0.0022,-1.0001,-0.0145,0.9999,0.0023,-0.9999,-0.0145,-0.0014,0.0,-1.2517,0.0762,0.33615770108685594,0.010295630140987,-0.1,3.373636812760141,2.078366121610677,1.5,0.15,532.6705
532.6705,11.767,0.331,0.07,7.794,0.42,0.064,-0.093,0.009,0.005,-0.093,0.019,0.005,0.834,-0.076,0.186,0.007,0.007,0.139,0.0,0.0,0.0,842.383,-0.0,0.0,-0.0,0.0,0.0,-0.018,0.0,0.0,0.6676,-0.3775,0.6417,-0.3839,-0.913,-0.1378,0.6379,-0.1544,-0.7545,0.7413,0.1962,0.6419,0.3609,-0.9228,-0.1347,0.5659,0.3315,-0.7549,0.0,0.0001,0.0001,-0.0017,-0.0017,0.0,-31.9403,10.0125,34.9585,0.0033,-0.1265,-0.0897,0.0,0.0433,-0.3645,0.0,0.0,0.0,1941695.9278,947480.5578,6374195.3951,-5274.383,-5085.9678,2364.7746,1941727.8681,947470.5452,6374160.4366,-5274.3863,-5085.8413,2364.8644,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,11.5625,-1.2762,0.0931,0.0013,0.0028,-1.0,-0.0146,0.9998,0.0028,-0.9999,-0.0145,-0.0014,0.0,-1.2438,0.0773,0.3383208536286228,0.010295630140987,-0.1,3.4267899359578644,2.0748395819965073,1.5,0.15,532.8788
532.8788,11.748,0.333,0.071,7.775,0.424,0.065,-0.093,0.009,0.005,-0.093,0.019,0.005,0.835,-0.074,0.215,0.007,0.007,0.139,0.0,0.0,0.0,842.383,-0.0,0.0,-0.0,0.0,0.0,-0.018,0.0,0.0,0.6676,-0.3775,0.6417,-0.3839,-0.9131,-0.1377,0.6379,-0.1544,-0.7545,0.7411,0.1965,0.6421,0.361,-0.9229,-0.1343,0.5662,0.3313,-0.7548,0.0,0.0001,0.0001,-0.0017,-0.0017,0.0,-31.9396,9.9855,34.9394,0.0033,-0.1265,-0.0897,0.0,0.0433,-0.3645,0.0,0.0,0.0,1940569.4826,946394.3804,6374700.2237,-5274.925,-5086.2322,2362.9948,1940601.4222,946384.3949,6374665.2843,-5274.9283,-5086.1057,2363.0845,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,11.5428,-1.2743,0.0941,0.0013,0.0032,-1.0,-0.0145,1.0,0.0032,-1.0,-0.0145,-0.0013,0.0,-1.2371,0.0789,0.3404849482723135,0.010295630140987,-0.1,3.4798360847862315,2.0714893693630465,1.5,0.15,533.0989
533.0989,11.727,0.334,0.072,7.755,0.428,0.066,-0.093,0.003,0.005,-0.093,0.013,0.005,0.837,-0.073,0.246,0.007,0.007,0.14,0.0,0.0,0.0,842.36,-0.0,-1.0,-0.0,0.0,0.0,-0.018,0.0,0.0,0.6677,-0.3775,0.6417,-0.3839,-0.9131,-0.1377,0.6379,-0.1544,-0.7545,0.7408,0.1967,0.6423,0.361,-0.9229,-0.1338,0.5664,0.331,-0.7547,0.0,0.0001,0.0001,-0.0017,-0.0017,0.0,-31.9389,9.9592,34.9207,0.0033,-0.1265,-0.0897,0.0,0.0433,-0.3645,0.0,0.0,0.0,1939471.576,945335.7739,6375191.845,-5275.4529,-5086.4896,2361.2601,1939503.5149,945325.8147,6375156.9244,-5275.4562,-5086.3631,2361.3498,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,11.5209,-1.2731,0.0952,0.0012,0.0038,-1.0,-0.0145,0.9999,0.0037,-0.9999,-0.0146,-0.0013,0.0,-1.2303,0.0799,0.34167235767618076,0.0058309518948453,-0.1,3.5478758892365287,2.0677865027681688,1.5,0.15,533.3124
533.3124,11.707,0.334,0.073,7.735,0.43,0.067,-0.093,-0.005,0.005,-0.093,0.005,0.005,0.838,-0.071,0.276,0.007,0.007,0.141,0.0,0.0,0.0,842.328,-0.0,-1.0,-0.0,0.0,0.0,-0.018,0.0,0.0,0.6677,-0.3775,0.6417,-0.3838,-0.9131,-0.1377,0.6379,-0.1544,-0.7545,0.7406,0.1969,0.6425,0.3611,-0.923,-0.1333,0.5667,0.3307,-0.7546,0.0,0.0001,0.0001,-0.0017,-0.0017,0.0,-31.938,9.9318,34.9009,0.0056,-0.1209,-0.0888,0.0,0.0433,-0.3645,0.0,0.0,0.0,1938307.1202,944213.0579,6375712.8172,-5276.0101,-5086.7566,2359.4213,1938339.0583,944203.1261,6375677.9163,-5276.0157,-5086.6358,2359.5101,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,11.5001,-1.2731,0.0962,0.0012,0.0043,-1.0,-0.0147,1.0,0.0042,-0.9999,-0.0146,-0.0013,0.0,-1.2244,0.0809,0.3418844834150857,0.007071067811865475,-0.1,3.5911086064137665,2.0642599631539995,1.5,0.15,533.5284
533.5284,11.687,0.332,0.074,7.715,0.43,0.068,-0.093,-0.013,0.005,-0.093,-0.003,0.005,0.84,-0.07,0.306,0.007,0.007,0.142,0.0,0.0,0.0,842.297,-0.0,-1.0,-0.0,0.0,0.0,-0.018,0.0,0.0,0.6677,-0.3774,0.6416,-0.3838,-0.9131,-0.1377,0.6378,-0.1543,-0.7545,0.7403,0.1972,0.6427,0.3611,-0.923,-0.1328,0.567,0.3304,-0.7545,0.0,0.0001,0.0001,-0.0017,-0.0017,0.0,-31.9365,9.9065,34.882,0.0088,-0.1132,-0.0874,0.0,0.0433,-0.3645,0.0,0.0,0.0,1937170.3574,943117.1001,6376220.9564,-5276.5527,-5087.0147,2357.6266,1937202.2938,943107.1935,6376186.0745,-5276.5616,-5086.9016,2357.7141,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,11.4792,-1.2748,0.0974,0.0011,0.0049,-0.9999,-0.0146,0.9998,0.0049,-0.9998,-0.0147,-0.0013,0.0,-1.2189,0.0829,0.340147027033899,0.01392838827718412,-0.1,3.6241918561549764,2.0607334235398302,1.5,0.15,533.7443
533.7443,11.667,0.329,0.075,7.695,0.428,0.069,-0.093,-0.022,0.005,-0.093,-0.012,0.005,0.841,-0.069,0.337,0.007,0.007,0.143,0.0,0.0,0.0,842.265,-0.0,-1.0,-0.0,0.0,0.0,-0.018,0.0,0.0,0.6677,-0.3774,0.6416,-0.3838,-0.9131,-0.1377,0.6378,-0.1543,-0.7546,0.7401,0.1974,0.6429,0.3612,-0.9231,-0.1323,0.5673,0.3301,-0.7545,0.0,0.0001,0.0001,-0.0017,-0.0017,0.0,-31.9342,9.8831,34.8633,0.012,-0.1055,-0.0861,0.0,0.0433,-0.3645,0.0,0.0,0.0,1936038.242,942025.68,6376726.5831,-5277.0928,-5087.2714,2355.8393,1936070.1762,942015.7969,6376691.7198,-5277.1048,-5087.166,2355.9254,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,11.4583,-1.2778,0.0984,0.0012,0.0054,-1.0,-0.0147,0.9999,0.0054,-0.9998,-0.0147,-0.0012,0.0,-1.2159,0.0847,0.3374403651017465,0.02256102834535695,-0.1,3.6326964072400476,2.057206883925661,1.5,0.15,533.9588
533.9588,11.647,0.323,0.076,7.675,0.425,0.07,-0.093,-0.03,0.005,-0.093,-0.02,0.005,0.843,-0.067,0.368,0.007,0.007,0.143,0.0,0.0,0.0,842.234,-0.0,-1.0,-0.0,0.0,0.0,-0.018,0.0,0.0,0.6678,-0.3774,0.6416,-0.3838,-0.9131,-0.1377,0.6378,-0.1543,-0.7546,0.7399,0.1977,0.6431,0.3612,-0.9231,-0.1319,0.5676,0.3298,-0.7544,0.0,0.0001,0.0001,-0.0017,-0.0017,0.0,-31.9313,9.8611,34.8448,0.0152,-0.0978,-0.0848,0.0,0.0433,-0.3644,0.0,0.0,0.0,1934896.9514,940925.4716,6377235.8663,-5277.6368,-5087.5299,2354.0376,1934928.8827,940915.6104,6377201.0215,-5277.6521,-5087.4322,2354.1224,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,11.4376,-1.2836,0.0993,0.0011,0.0059,-1.0,-0.0147,0.9998,0.006,-0.9999,-0.0147,-0.0012,0.0,-1.2155,0.0851,0.33182073473488666,0.0304138126514911,-0.1,3.6648188345445076,2.0536803443114917,1.5,0.15,534.176
534.176,11.627,0.316,0.077,7.654,0.42,0.072,-0.093,-0.038,0.005,-0.093,-0.028,0.006,0.845,-0.066,0.399,0.007,0.007,0.144,0.0,0.0,0.0,842.202,-0.0,-0.537,-0.0,0.0,0.0,-0.018,0.0,0.0,0.6678,-0.3774,0.6416,-0.3838,-0.9131,-0.1377,0.6378,-0.1543,-0.7546,0.7396,0.1979,0.6433,0.3613,-0.9232,-0.1314,0.5679,0.3296,-0.7543,0.0,0.0001,0.0001,-0.0017,-0.0017,0.0,-31.9277,9.841,34.8268,0.0184,-0.0901,-0.0835,0.0,0.0433,-0.3644,0.0,0.0,0.0,1933766.2502,939835.5279,6377739.9878,-5278.1754,-5087.7857,2352.2526,1933798.1778,939825.6869,6377705.161,-5278.1939,-5087.6955,2352.3361,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,11.4167,-1.2905,0.1004,0.0011,0.0064,-1.0,-0.0147,0.9999,0.0065,-0.9999,-0.0147,-0.0011,0.0,-1.2167,0.0873,0.3252460606986655,0.0383275357934736,-0.1,3.673634230206353,2.0501538046973224,1.5,0.15,534.3885
534.3885,11.607,0.308,0.078,7.635,0.414,0.073,-0.093,-0.038,0.005,-0.093,-0.028,0.006,0.846,-0.064,0.429,0.007,0.007,0.144,0.0,0.0,0.0,842.202,-0.0,0.0,-0.0,0.0,0.0,-0.018,0.0,0.0,0.6678,-0.3774,0.6416,-0.3837,-0.9131,-0.1377,0.6378,-0.1543,-0.7546,0.7394,0.1981,0.6435,0.3613,-0.9232,-0.1309,0.5681,0.3293,-0.7542,0.0001,0.0001,0.0001,-0.0017,-0.0017,0.0,-31.9234,9.8222,34.8087,0.0217,-0.0823,-0.0822,0.0,0.0433,-0.3644,0.0,0.0,0.0,1932615.1243,938725.9537,6378252.7692,-5278.7234,-5088.0457,2350.4354,1932647.0477,938716.1315,6378217.9605,-5278.7451,-5087.9634,2350.5176,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,11.3958,-1.2984,0.1014,0.0011,0.007,-1.0,-0.0148,0.9998,0.0069,-0.9999,-0.0147,-0.0012,0.0,-1.2196,0.0877,0.31772314992773193,0.0383275357934736,-0.1,3.676092417380843,2.0466272650831527,1.5,0.15,534.5985
534.5985,11.588,0.3,0.079,7.615,0.408,0.074,-0.093,-0.038,0.005,-0.093,-0.028,0.006,0.848,-0.063,0.46,0.007,0.007,0.144,0.0,0.0,0.0,842.202,-0.0,0.0,-0.0,0.0,0.0,-0.018,0.0,0.0,0.6678,-0.3774,0.6415,-0.3837,-0.9131,-0.1377,0.6378,-0.1542,-0.7546,0.7391,0.1984,0.6437,0.3614,-0.9233,-0.1304,0.5684,0.329,-0.7541,0.0001,0.0001,0.0001,-0.0017,-0.0017,0.0,-31.9188,9.8049,34.7915,0.0217,-0.0823,-0.0822,0.0,0.0433,-0.3644,0.0,0.0,0.0,1931506.1462,937657.061,6378746.3516,-5279.2541,-5088.3033,2348.6835,1931538.065,937647.2561,6378711.5601,-5279.2757,-5088.221,2348.7657,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,11.3758,-1.3063,0.1025,0.0011,0.0076,-0.9999,-0.0147,0.9999,0.0076,-0.9999,-0.0148,-0.0011,0.0,-1.2202,0.0896,0.31022733599732955,0.0383275357934736,-0.1,3.6778948957267548,2.043277052449692,1.5,0.15,534.8069
534.8069,11.569,0.292,0.08,7.596,0.402,0.075,-0.093,-0.038,0.005,-0.093,-0.028,0.006,0.849,-0.061,0.489,0.007,0.007,0.144,0.0,0.0,0.0,842.202,-0.0,0.0,-0.0,0.0,0.0,-0.018,0.0,0.0,0.6679,-0.3774,0.6415,-0.3837,-0.9131,-0.1377,0.6378,-0.1542,-0.7546,0.7389,0.1986,0.6439,0.3614,-0.9233,-0.1299,0.5687,0.3287,-0.754,0.0001,0.0001,0.0001,-0.0017,-0.0017,0.0,-31.9142,9.7876,34.7742,0.0217,-0.0823,-0.0822,0.0,0.0433,-0.3644,0.0,0.0,0.0,1930398.0875,936589.1075,6379239.1069,-5279.7839,-5088.5605,2346.9331,1930430.0018,936579.3199,6379204.3327,-5279.8056,-5088.4782,2347.0153,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,11.3559,-1.3141,0.1035,0.001,0.0081,-0.9999,-0.0148,0.9998,0.0081,-0.9999,-0.0148,-0.0011,0.0,-1.2225,0.0907,0.30276063152266014,0.0383275357934736,-0.1,3.6798002072106493,2.0399268398162316,1.5,0.15,535.0152
